level,retention_days,age,reg_source,address,income,education,total_orders,is_activity,sex,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
3,62,63,0,43,341.000,2,30,0.000,0,1,0,0,1,0,14.600,0.000,0.000,14.250,0.000,912.400,0.000,0.000,845.000,0.000,0,1,0,1,1,1,0,1,0,2.681,null,null,2.657,null,5.832,3,1
1,12,23,1,2,24.000,4,0,0.000,1,8,1,0,1,1,3.200,41.000,0.000,15.750,35.400,35.500,502.000,0.000,210.000,373.000,0,1,1,1,1,1,1,1,0,1.163,3.714,null,2.757,3.567,3.178,4,0
2,45,49,1,27,81.000,2,7,0.000,1,4,1,0,1,0,13.850,50.500,0.000,21.000,0.000,583.100,2284.250,0.000,935.000,0.000,0,0,0,0,1,1,1,1,0,2.628,3.922,null,3.045,null,4.394,3,0
1,47,34,1,4,63.000,2,13,0.000,1,4,0,0,1,0,18.950,0.000,0.000,30.500,0.000,880.750,0.000,0.000,1395.000,0.000,0,0,0,0,0,0,0,0,0,2.942,null,null,3.418,null,4.143,1,0
2,23,22,1,1,27.000,1,4,0.000,0,5,1,0,1,0,7.900,23.000,0.000,15.750,0.000,210.850,515.800,0.000,345.000,0.000,1,0,0,0,1,1,1,0,0,2.067,3.135,null,2.757,null,3.296,3,0
3,39,34,0,4,20.000,5,3,0.000,1,1,1,1,1,1,9.550,21.250,59.200,10.000,79.200,375.400,872.500,2361.900,385.000,2973.000,1,1,1,1,1,1,1,1,1,2.257,3.056,4.081,2.303,4.372,2.996,4,0
2,19,26,0,2,48.000,3,0,0.000,0,2,0,0,1,0,7.550,0.000,0.000,6.500,0.000,156.150,0.000,0.000,105.000,0.000,0,1,0,0,1,1,1,0,0,2.022,null,null,1.872,null,3.871,3,0
1,13,54,0,12,121.000,4,23,0.000,0,1,0,0,0,0,7.300,0.000,0.000,0.000,0.000,102.400,0.000,0.000,0.000,0.000,0,0,0,0,1,0,1,1,0,1.988,null,null,null,null,4.796,3,0
2,5,33,0,6,39.000,3,4,0.000,0,3,1,1,0,0,2.100,19.500,27.450,0.000,0.000,5.200,81.150,103.450,0.000,0.000,1,0,1,0,1,1,1,1,1,0.742,2.970,3.312,null,null,3.664,4,1
2,11,19,0,0,21.000,2,0,0.000,0,1,0,0,0,0,3.600,0.000,0.000,0.000,0.000,35.400,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,1.281,null,null,null,null,3.045,1,1
3,4,32,0,2,53.000,4,5,0.000,0,1,1,1,0,0,7.000,11.000,26.250,0.000,0.000,29.200,56.450,90.750,0.000,0.000,0,0,1,0,0,0,0,0,1,1.946,2.398,3.268,null,null,3.970,1,1
3,17,42,0,8,58.000,1,23,0.000,0,1,0,1,0,0,5.050,0.000,28.650,0.000,0.000,85.050,0.000,523.050,0.000,0.000,1,1,0,1,0,1,0,0,0,1.619,null,3.355,null,null,4.060,2,1
2,7,27,0,3,39.000,3,2,0.000,0,1,0,0,0,0,3.550,0.000,0.000,0.000,0.000,19.700,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,1.267,null,null,null,null,3.664,1,1
1,19,65,0,3,108.000,1,33,0.000,0,3,1,0,1,0,5.950,21.500,0.000,11.250,0.000,117.550,423.600,0.000,190.000,0.000,0,0,0,0,1,1,1,1,0,1.783,3.068,null,2.420,null,4.682,3,0
2,32,34,1,0,38.000,1,10,0.000,0,4,0,0,1,0,7.350,0.000,0.000,19.250,0.000,217.450,0.000,0.000,600.000,0.000,1,0,0,0,0,0,0,0,1,1.995,null,null,2.958,null,3.638,2,0
2,53,51,0,31,245.000,4,0,0.000,0,1,1,0,1,0,18.450,28.250,0.000,11.000,0.000,961.750,1535.250,0.000,570.000,0.000,1,0,0,0,0,0,0,1,0,2.915,3.341,null,2.398,null,5.501,2,0
1,51,38,0,19,51.000,1,18,0.000,1,1,1,0,1,0,11.700,26.000,0.000,23.250,0.000,577.100,1267.200,0.000,1195.000,0.000,0,1,0,0,1,1,1,1,0,2.460,3.258,null,3.146,null,3.932,3,0
1,35,34,0,7,78.000,4,10,0.000,1,1,0,0,1,0,13.900,0.000,0.000,4.500,0.000,556.200,0.000,0.000,135.000,0.000,0,0,0,0,0,0,0,0,0,2.632,null,null,1.504,null,4.357,1,0
1,3,31,1,4,23.000,4,4,0.000,0,5,1,1,1,1,2.800,16.500,36.000,37.750,21.700,8.200,74.450,44.400,70.000,47.900,0,1,1,0,1,1,1,1,1,1.030,2.803,3.584,3.631,3.077,3.135,4,1
1,22,48,0,7,88.000,4,12,0.000,0,1,0,1,0,0,4.500,0.000,31.850,0.000,0.000,92.650,0.000,646.050,0.000,0.000,0,0,0,1,0,0,0,0,0,1.504,null,3.461,null,null,4.477,1,1
3,17,21,1,0,25.000,2,1,0.000,1,3,0,0,0,0,6.100,0.000,0.000,0.000,0.000,89.600,0.000,0.000,0.000,0.000,1,0,0,0,1,0,1,1,1,1.808,null,null,null,null,3.219,3,0
2,68,39,0,20,73.000,2,16,0.000,1,1,1,0,1,0,44.950,15.750,0.000,20.000,0.000,3002.200,1089.050,0.000,1295.000,0.000,1,0,0,0,0,0,0,0,0,3.806,2.757,null,2.996,null,4.290,2,0
2,27,41,1,7,62.000,4,15,0.000,1,2,1,0,1,0,13.700,16.250,0.000,6.750,0.000,371.350,450.000,0.000,165.000,0.000,0,0,0,0,1,0,0,1,0,2.617,2.788,null,1.910,null,4.127,3,0
3,68,52,1,8,456.000,3,30,0.000,1,4,1,0,1,1,22.250,27.500,0.000,26.750,29.750,1549.950,1782.100,0.000,1885.000,2096.550,1,0,0,0,1,1,1,1,0,3.102,3.314,null,3.287,3.393,6.122,3,0
3,56,42,1,10,24.000,2,5,0.000,0,2,0,0,0,0,33.650,0.000,0.000,0.000,0.000,1871.200,0.000,0.000,0.000,0.000,0,0,0,0,1,1,1,1,0,3.516,null,null,null,null,3.178,3,0
3,11,32,0,8,23.000,2,0,0.000,1,1,0,1,1,0,6.200,0.000,28.400,7.250,0.000,82.600,0.000,242.900,95.000,0.000,0,0,0,1,0,0,0,0,1,1.825,null,3.346,1.981,null,3.135,1,0
3,5,47,0,7,46.000,1,6,0.000,1,1,0,0,1,0,2.950,0.000,0.000,7.250,0.000,21.550,0.000,0.000,35.000,0.000,0,0,0,0,1,0,1,0,0,1.082,null,null,1.981,null,3.829,1,1
3,16,50,0,5,263.000,2,29,0.000,1,3,1,1,0,1,3.750,17.000,31.950,0.000,21.900,59.750,253.350,463.250,0.000,309.050,0,0,0,0,1,1,1,1,1,1.322,2.833,3.464,null,3.086,5.572,3,0
2,59,30,0,2,34.000,4,2,0.000,1,1,0,1,1,0,16.700,0.000,32.250,11.750,0.000,1020.350,0.000,1939.150,680.000,0.000,1,1,0,0,0,0,0,0,0,2.815,null,3.474,2.464,null,3.526,2,0
1,60,64,0,14,33.000,2,13,1.000,0,1,1,0,1,1,30.750,22.250,0.000,12.250,47.400,1829.400,1391.000,0.000,670.000,2962.100,1,1,1,0,1,1,1,1,1,3.426,3.102,null,2.506,3.859,3.497,4,0
3,55,47,0,11,37.000,1,11,0.000,0,1,1,0,1,0,14.750,20.250,0.000,10.750,0.000,786.200,1170.750,0.000,570.000,0.000,0,0,0,0,1,0,0,1,0,2.691,3.008,null,2.375,null,3.611,3,0
1,18,56,0,22,296.000,2,25,0.000,0,1,0,0,1,0,3.400,0.000,0.000,8.250,0.000,49.700,0.000,0.000,160.000,0.000,0,0,0,0,1,0,0,0,0,1.224,null,null,2.110,null,5.690,1,0
2,16,22,0,0,26.000,3,0,0.000,1,3,0,1,0,0,4.100,0.000,29.350,0.000,0.000,64.950,0.000,514.150,0.000,0.000,1,0,0,0,0,0,0,0,1,1.411,null,3.379,null,null,3.258,2,1
1,35,57,1,32,47.000,4,12,0.000,0,2,0,1,1,0,7.250,0.000,33.700,18.750,0.000,263.550,0.000,1153.350,630.000,0.000,1,0,0,1,0,0,0,0,0,1.981,null,3.517,2.931,null,3.850,2,0
3,31,23,1,1,31.000,3,1,0.000,1,2,1,1,1,1,16.600,19.000,58.700,16.500,51.350,520.400,537.400,1712.500,450.000,1533.900,0,1,1,1,1,1,1,1,1,2.809,2.944,4.072,2.803,3.939,3.434,4,1
2,20,49,1,5,264.000,2,29,0.000,1,2,0,0,0,0,9.600,0.000,0.000,0.000,0.000,159.200,0.000,0.000,0.000,0.000,0,0,0,0,0,1,0,0,0,2.262,null,null,null,null,5.576,1,0
2,16,27,0,5,41.000,4,2,0.000,1,1,1,1,1,1,6.900,15.750,42.750,17.250,30.950,100.900,278.500,615.400,255.000,450.450,0,1,1,1,1,1,1,1,1,1.932,2.757,3.755,2.848,3.432,3.714,4,1
2,69,48,1,27,55.000,2,4,0.000,0,2,1,1,1,0,19.600,35.750,34.250,62.000,0.000,1411.700,2396.700,2440.550,4125.000,0.000,1,0,0,0,0,1,1,0,0,2.976,3.577,3.534,4.127,null,4.007,3,0
3,69,66,1,31,49.000,2,15,0.000,0,2,1,0,1,0,23.100,29.250,0.000,25.500,0.000,1566.800,2063.450,0.000,1750.000,0.000,0,0,0,0,0,0,0,0,0,3.140,3.376,null,3.239,null,3.892,1,0
2,27,24,1,3,26.000,1,7,0.000,1,4,0,0,0,0,6.050,0.000,0.000,0.000,0.000,137.700,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0,0,1.800,null,null,null,null,3.258,1,1
3,48,39,0,20,110.000,4,9,0.000,0,1,1,0,1,1,18.050,30.250,0.000,8.750,30.400,812.650,1472.700,0.000,475.000,1503.950,1,0,1,0,1,1,1,1,0,2.893,3.409,null,2.169,3.414,4.700,3,0
1,18,52,1,20,66.000,1,19,0.000,1,2,1,0,1,0,12.800,27.750,0.000,10.500,0.000,204.950,520.600,0.000,170.000,0.000,0,0,0,1,0,0,1,0,0,2.549,3.323,null,2.351,null,4.190,1,0
2,24,40,1,4,39.000,3,5,0.000,1,2,1,0,1,1,4.050,25.750,0.000,27.500,22.500,117.050,628.050,0.000,570.000,529.100,0,0,1,0,1,1,1,1,0,1.399,3.248,null,3.314,3.114,3.664,3,0
2,17,42,0,6,31.000,2,2,0.000,0,1,1,0,0,1,8.250,24.500,0.000,0.000,26.400,140.850,404.800,0.000,0.000,447.950,1,1,0,0,1,1,0,1,1,2.110,3.199,null,null,3.273,3.434,4,1
2,9,24,1,3,26.000,4,1,0.000,1,3,0,1,0,0,7.650,0.000,23.250,0.000,0.000,75.250,0.000,169.750,0.000,0.000,0,0,0,0,0,0,1,0,0,2.035,null,3.146,null,null,3.258,1,0
2,15,46,0,5,232.000,4,15,0.000,1,2,1,1,1,1,4.300,23.000,45.150,22.750,31.300,41.350,357.500,582.000,305.000,474.500,0,1,1,1,1,1,1,1,1,1.459,3.135,3.810,3.125,3.444,5.447,4,1
1,62,37,1,10,43.000,4,1,0.000,1,3,0,1,1,0,9.200,0.000,37.200,18.750,0.000,539.650,0.000,2302.400,1160.000,0.000,1,0,0,0,1,0,0,0,0,2.219,null,3.616,2.931,null,3.761,2,0
1,9,41,0,12,39.000,4,3,0.000,0,1,0,1,0,1,4.700,0.000,39.650,0.000,20.800,26.300,0.000,318.250,0.000,135.950,0,1,1,1,0,0,0,0,1,1.548,null,3.680,null,3.035,3.664,1,1
2,71,41,1,10,73.000,2,23,0.000,1,2,0,0,1,0,32.650,0.000,0.000,41.750,0.000,2412.600,0.000,0.000,3085.000,0.000,1,0,0,0,1,1,1,0,0,3.486,null,null,3.732,null,4.290,3,0
2,62,59,1,37,74.000,1,20,0.000,0,2,1,0,1,0,16.100,36.000,0.000,11.000,0.000,972.000,2245.350,0.000,645.000,0.000,0,0,0,0,1,1,1,1,0,2.779,3.584,null,2.398,null,4.304,3,0
2,20,38,0,19,237.000,4,13,0.000,0,1,1,1,1,1,6.000,21.250,34.400,9.750,26.900,164.200,473.400,711.400,215.000,491.100,0,0,1,1,1,1,1,0,0,1.792,3.056,3.538,2.277,3.292,5.468,4,0
1,19,33,1,11,22.000,1,3,0.000,0,5,0,0,1,0,3.950,0.000,0.000,36.250,0.000,79.600,0.000,0.000,685.000,0.000,1,0,0,0,1,1,0,1,0,1.374,null,null,3.590,null,3.091,3,0
2,49,61,1,28,21.000,1,8,0.000,0,2,1,0,1,0,15.850,24.750,0.000,8.750,0.000,757.400,1228.850,0.000,395.000,0.000,0,0,0,0,1,1,1,1,0,2.763,3.209,null,2.169,null,3.045,3,0
3,3,64,0,3,9.000,2,6,1.000,0,1,0,0,0,0,4.950,0.000,0.000,0.000,0.000,14.800,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.599,null,null,null,null,2.197,1,1
1,33,36,0,2,41.000,5,10,0.000,0,1,0,1,0,1,4.150,0.000,39.100,0.000,27.050,93.250,0.000,1225.350,0.000,841.950,0,1,0,1,0,0,0,0,1,1.423,null,3.666,null,3.298,3.714,1,1
2,38,44,0,1,50.000,4,7,0.000,1,1,0,1,1,0,7.150,0.000,24.600,10.000,0.000,277.500,0.000,891.800,355.000,0.000,1,0,0,1,0,0,0,0,1,1.967,null,3.203,2.303,null,3.912,2,1
3,42,48,1,14,27.000,3,5,0.000,1,3,1,1,1,1,16.500,36.000,54.200,22.750,28.400,692.200,1540.150,2100.250,910.000,1199.950,1,1,0,0,1,1,1,1,1,2.803,3.584,3.993,3.125,3.346,3.296,4,0
1,11,26,0,2,53.000,3,3,0.000,0,1,1,1,1,1,4.150,21.500,43.700,11.750,38.800,34.700,188.350,431.300,110.000,415.800,1,1,1,1,0,1,1,0,1,1.423,3.068,3.777,2.464,3.658,3.970,4,1
3,27,28,1,0,58.000,3,0,0.000,0,2,1,0,0,0,5.800,22.500,0.000,0.000,0.000,163.650,566.150,0.000,0.000,0.000,0,0,0,0,1,1,0,1,0,1.758,3.114,null,null,null,4.060,3,0
3,23,50,0,1,151.000,4,8,0.000,1,1,1,0,0,0,8.250,21.750,0.000,0.000,0.000,186.500,438.400,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,2.110,3.080,null,null,null,5.017,1,0
2,4,38,1,13,54.000,2,4,0.000,0,2,1,0,1,1,4.750,26.250,0.000,48.500,24.450,21.750,115.000,0.000,140.000,50.450,0,1,0,0,1,1,1,1,0,1.558,3.268,null,3.882,3.197,3.989,3,0
3,36,42,0,5,31.000,1,4,0.000,1,1,0,0,0,0,10.050,0.000,0.000,0.000,0.000,373.750,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,2.308,null,null,null,null,3.434,1,1
2,37,42,0,10,115.000,1,22,0.000,1,1,0,0,1,0,15.100,0.000,0.000,18.500,0.000,494.450,0.000,0.000,665.000,0.000,0,0,0,0,1,1,1,1,0,2.715,null,null,2.918,null,4.745,3,0
3,24,58,1,30,24.000,1,5,0.000,0,2,1,0,0,0,7.650,16.000,0.000,0.000,0.000,177.400,420.650,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,2.035,2.773,null,null,null,3.178,1,0
3,4,24,0,1,17.000,2,2,0.000,0,3,0,0,0,0,3.200,0.000,0.000,0.000,0.000,9.900,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.163,null,null,null,null,2.833,1,1
3,54,33,0,5,47.000,2,13,0.000,1,2,1,0,1,0,13.900,32.000,0.000,20.250,0.000,732.200,1671.900,0.000,1125.000,0.000,0,0,0,0,1,1,0,1,0,2.632,3.466,null,3.008,null,3.850,3,0
3,7,49,0,8,36.000,1,0,0.000,1,1,1,0,1,0,8.850,19.500,0.000,53.250,0.000,77.000,123.300,0.000,325.000,0.000,0,0,0,0,1,1,1,1,0,2.180,2.970,null,3.975,null,3.584,3,1
1,10,28,0,9,75.000,4,1,0.000,0,1,1,1,1,1,6.200,27.500,42.400,40.000,36.300,45.950,225.850,373.150,340.000,290.650,0,1,1,1,1,1,1,1,1,1.825,3.314,3.747,3.689,3.592,4.317,4,1
3,24,35,1,10,41.000,5,6,0.000,1,2,0,1,0,0,3.300,0.000,30.300,0.000,0.000,88.650,0.000,711.200,0.000,0.000,1,0,0,1,0,0,0,0,1,1.194,null,3.411,null,null,3.714,2,0
3,12,31,0,8,18.000,4,4,0.000,0,1,0,1,0,0,3.700,0.000,24.300,0.000,0.000,48.550,0.000,243.400,0.000,0.000,0,0,0,1,0,0,0,0,1,1.308,null,3.190,null,null,2.890,1,1
2,45,54,0,25,171.000,3,33,0.000,1,1,1,0,1,0,9.050,18.500,0.000,8.750,0.000,385.200,845.650,0.000,365.000,0.000,0,0,0,0,1,1,1,1,0,2.203,2.918,null,2.169,null,5.142,3,0
3,59,55,1,29,42.000,3,21,0.000,1,2,0,0,1,0,8.950,0.000,0.000,15.250,0.000,492.350,0.000,0.000,855.000,0.000,1,0,0,0,0,0,0,0,0,2.192,null,null,2.725,null,3.738,2,0
1,3,21,1,1,36.000,3,0,0.000,1,4,0,0,0,0,3.200,0.000,0.000,0.000,0.000,13.550,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.163,null,null,null,null,3.584,1,0
3,8,35,0,6,31.000,5,7,0.000,0,1,1,1,0,1,4.400,17.250,35.650,0.000,42.050,34.650,155.150,237.800,0.000,288.250,1,1,1,1,1,1,1,1,1,1.482,2.848,3.574,null,3.739,3.434,4,1
1,16,59,0,5,207.000,2,37,0.000,1,2,1,0,1,0,7.450,15.500,0.000,11.750,0.000,112.800,280.850,0.000,150.000,0.000,0,0,1,0,0,1,1,1,1,2.008,2.741,null,2.464,null,5.333,4,0
3,32,33,0,1,38.000,1,12,0.000,1,1,0,0,1,0,7.300,0.000,0.000,33.750,0.000,231.450,0.000,0.000,1050.000,0.000,0,0,0,0,0,0,0,0,0,1.988,null,null,3.519,null,3.638,1,0
1,8,49,0,14,134.000,4,9,0.000,1,1,1,1,1,1,3.000,30.500,59.300,23.500,60.300,36.200,226.300,459.150,155.000,444.650,1,1,1,1,1,1,1,1,1,1.099,3.418,4.083,3.157,4.099,4.898,4,1
1,9,28,1,8,28.000,3,4,0.000,0,3,0,1,0,0,4.500,0.000,28.500,0.000,0.000,36.450,0.000,230.300,0.000,0.000,1,0,0,1,0,0,0,1,1,1.504,null,3.350,null,null,3.332,2,1
2,12,19,1,0,15.000,2,0,0.000,1,4,0,1,0,0,5.850,0.000,22.150,0.000,0.000,102.450,0.000,274.700,0.000,0.000,1,0,0,0,0,0,0,0,0,1.766,null,3.098,null,null,2.708,2,0
2,24,43,1,15,48.000,4,4,0.000,0,6,1,1,1,1,14.400,25.750,37.200,57.750,36.950,339.550,591.200,870.050,1415.000,901.600,1,1,1,1,1,1,1,1,1,2.667,3.248,3.616,4.056,3.610,3.871,4,0
3,72,75,0,48,14.000,2,6,1.000,1,1,0,0,1,0,37.300,0.000,0.000,109.250,0.000,2686.250,0.000,0.000,7515.000,0.000,1,0,0,0,0,0,0,0,0,3.619,null,null,4.694,null,2.639,2,0
3,58,61,0,42,101.000,4,18,0.000,1,1,0,0,1,0,16.350,0.000,0.000,17.000,0.000,956.850,0.000,0.000,925.000,0.000,1,0,0,1,0,0,0,0,0,2.794,null,null,2.833,null,4.615,2,0
1,70,44,1,24,87.000,2,18,0.000,0,3,1,0,1,0,18.900,47.500,0.000,25.000,0.000,1399.300,3310.400,0.000,1735.000,0.000,1,1,0,0,1,1,1,1,0,2.939,3.861,null,3.219,null,4.466,3,0
3,9,25,0,3,27.000,1,4,0.000,1,1,0,0,0,0,12.200,0.000,0.000,0.000,0.000,121.750,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,2.501,null,null,null,null,3.296,1,1
1,49,25,0,1,27.000,5,0,0.000,1,1,0,1,1,1,9.900,0.000,43.150,5.500,26.900,496.950,0.000,2054.950,270.000,1252.850,1,1,1,1,0,0,0,0,1,2.293,null,3.765,1.705,3.292,3.296,2,0
3,52,54,0,7,59.000,3,22,0.000,0,1,1,0,1,1,15.250,32.500,0.000,21.750,39.300,800.250,1644.050,0.000,1055.000,1991.750,1,0,0,0,1,1,0,1,0,2.725,3.481,null,3.080,3.671,4.078,3,0
1,10,42,1,10,294.000,4,9,0.000,1,6,1,1,1,1,4.850,27.500,44.350,23.500,36.850,32.750,285.350,427.750,185.000,330.550,1,1,1,1,1,1,1,1,1,1.579,3.314,3.792,3.157,3.607,5.684,4,1
1,14,52,1,2,44.000,3,5,0.000,0,2,0,0,1,1,4.850,0.000,0.000,14.250,14.900,68.950,0.000,0.000,185.000,212.250,0,1,0,0,1,1,0,0,0,1.579,null,null,2.657,2.701,3.784,3,0
1,19,27,1,3,35.000,2,4,0.000,0,6,1,0,1,0,5.400,20.500,0.000,23.000,0.000,116.200,398.150,0.000,415.000,0.000,0,1,1,0,1,1,1,1,0,1.686,3.020,null,3.135,null,3.555,4,0
3,12,36,1,4,205.000,4,10,0.000,1,4,0,1,0,1,5.950,0.000,38.300,0.000,32.000,53.750,0.000,433.050,0.000,397.300,1,1,1,1,0,0,0,0,1,1.783,null,3.645,null,3.466,5.323,2,1
1,65,59,0,27,732.000,3,31,0.000,1,1,0,0,1,0,10.150,0.000,0.000,13.250,0.000,600.500,0.000,0.000,820.000,0.000,1,1,0,0,0,0,1,1,1,2.317,null,null,2.584,null,6.596,2,0
1,67,40,1,14,59.000,3,11,0.000,0,2,1,0,1,0,27.000,30.000,0.000,19.750,0.000,1722.500,1959.950,0.000,1245.000,0.000,0,0,0,0,1,1,1,1,0,3.296,3.401,null,2.983,null,4.078,3,0
2,29,24,1,3,23.000,1,7,0.000,0,2,1,0,1,0,10.200,32.250,0.000,17.500,0.000,319.650,885.150,0.000,500.000,0.000,0,0,0,0,1,1,1,1,0,2.322,3.474,null,2.862,null,3.135,3,0
3,55,46,0,8,87.000,2,19,0.000,1,1,0,1,1,0,17.900,0.000,28.000,15.250,0.000,982.900,0.000,1449.600,785.000,0.000,0,0,0,1,0,0,1,1,1,2.885,null,3.332,2.725,null,4.466,1,0
3,71,67,1,25,110.000,1,23,0.000,1,2,1,0,1,0,33.850,21.750,0.000,18.250,0.000,2255.650,1487.700,0.000,1175.000,0.000,0,0,0,0,0,1,1,1,0,3.522,3.080,null,2.904,null,4.700,3,0
3,5,44,1,2,83.000,3,14,0.000,1,3,1,0,1,1,4.000,26.250,0.000,20.250,21.950,32.000,131.950,0.000,50.000,80.350,0,1,0,1,1,1,1,1,0,1.386,3.268,null,3.008,3.089,4.419,3,1
3,60,58,0,0,63.000,4,21,0.000,1,3,1,1,1,0,16.350,28.000,23.850,13.250,0.000,1012.550,1581.700,1395.100,805.000,0.000,1,0,0,0,0,0,0,0,1,2.794,3.332,3.172,2.584,null,4.143,2,0
2,10,40,0,6,22.000,3,6,0.000,1,1,0,0,0,0,5.050,0.000,0.000,0.000,0.000,59.950,0.000,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,1.619,null,null,null,null,3.091,1,1
3,52,64,0,44,43.000,3,7,0.000,0,1,1,1,1,1,12.850,28.500,48.750,24.000,37.150,647.950,1542.250,2570.650,1210.000,1846.500,1,1,1,1,1,1,1,1,0,2.553,3.350,3.887,3.178,3.615,3.761,4,0
2,61,43,1,22,35.000,2,11,0.000,0,3,1,0,1,0,21.050,15.500,0.000,17.250,0.000,1264.000,933.800,0.000,1065.000,0.000,1,0,0,1,0,0,0,0,1,3.047,2.741,null,2.848,null,3.555,2,0
1,61,29,1,5,48.000,2,11,0.000,0,4,0,0,1,0,17.550,0.000,0.000,37.000,0.000,1035.950,0.000,0.000,2165.000,0.000,1,0,0,0,0,0,0,1,0,2.865,null,null,3.611,null,3.871,2,0
2,67,47,1,19,69.000,3,12,0.000,0,3,1,0,1,0,49.350,27.000,0.000,10.250,0.000,3235.550,1838.200,0.000,690.000,0.000,1,0,0,0,1,1,1,1,0,3.899,3.296,null,2.327,null,4.234,3,0
3,41,42,1,12,26.000,4,5,0.000,0,4,0,0,0,0,10.950,0.000,0.000,0.000,0.000,482.400,0.000,0.000,0.000,0.000,1,0,0,1,0,0,1,0,0,2.393,null,null,null,null,3.258,2,0
1,30,28,0,1,20.000,1,8,0.000,1,1,0,0,0,0,12.400,0.000,0.000,0.000,0.000,369.450,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,2.518,null,null,null,null,2.996,1,1
1,24,46,0,12,43.000,2,6,0.000,0,1,1,0,1,1,12.050,48.250,0.000,33.000,28.150,307.750,1079.050,0.000,820.000,662.200,0,1,1,0,1,1,1,1,1,2.489,3.876,null,3.497,3.338,3.761,4,0
1,72,75,0,37,33.000,1,44,1.000,1,1,1,0,1,0,49.300,31.750,0.000,26.000,0.000,3417.400,2254.150,0.000,1835.000,0.000,1,0,0,0,0,0,0,1,0,3.898,3.458,null,3.258,null,3.497,2,0
2,17,35,0,7,66.000,2,11,0.000,0,1,0,1,1,1,5.150,0.000,29.150,11.250,28.050,79.050,0.000,501.050,155.000,484.200,1,1,1,1,1,0,1,1,1,1.639,null,3.372,2.420,3.334,4.190,4,1
2,65,72,0,46,12.000,2,0,1.000,0,1,0,0,1,0,29.600,0.000,0.000,18.000,0.000,1872.800,0.000,0.000,1160.000,0.000,1,0,0,0,0,1,1,1,0,3.388,null,null,2.890,null,2.485,3,0
1,15,30,1,8,90.000,2,11,0.000,0,5,1,0,1,1,7.350,18.500,0.000,9.750,23.000,125.800,265.550,0.000,150.000,375.900,0,0,1,1,1,1,1,1,1,1.995,2.918,null,2.277,3.135,4.500,4,0
1,34,33,0,8,35.000,3,2,0.000,1,1,0,0,0,0,7.500,0.000,0.000,0.000,0.000,258.400,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,2.015,null,null,null,null,3.555,2,1
1,26,43,0,23,51.000,5,4,0.000,1,1,0,1,0,0,7.900,0.000,21.950,0.000,0.000,267.600,0.000,597.650,0.000,0.000,1,0,0,1,0,0,0,0,0,2.067,null,3.089,null,null,3.932,2,1
2,36,45,0,22,117.000,3,15,0.000,1,1,0,0,0,0,10.500,0.000,0.000,0.000,0.000,429.100,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,1,2.351,null,null,null,null,4.762,2,0
1,60,48,0,29,100.000,2,26,0.000,1,1,1,0,1,0,24.400,42.250,0.000,13.500,0.000,1567.600,2481.250,0.000,745.000,0.000,0,0,0,0,1,1,1,1,0,3.195,3.744,null,2.603,null,4.605,3,0
1,16,54,0,20,147.000,1,29,0.000,0,4,1,0,1,0,6.950,23.250,0.000,6.500,0.000,98.500,357.950,0.000,90.000,0.000,0,0,0,0,1,1,1,1,0,1.939,3.146,null,1.872,null,4.990,3,0
2,1,33,0,5,53.000,4,6,0.000,1,1,0,0,0,0,1.950,0.000,0.000,0.000,0.000,1.950,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.668,null,null,null,null,3.970,1,1
3,56,30,1,9,57.000,5,2,0.000,0,4,0,1,1,0,16.850,0.000,36.700,6.500,0.000,948.300,0.000,1984.150,365.000,0.000,1,1,0,1,0,0,0,0,1,2.824,null,3.603,1.872,null,4.043,2,0
2,6,50,0,5,37.000,2,0,0.000,0,1,0,1,0,0,5.350,0.000,23.550,0.000,0.000,38.400,0.000,131.200,0.000,0.000,1,0,0,0,0,0,0,0,1,1.677,null,3.159,null,null,3.611,2,0
2,48,34,0,7,42.000,3,2,0.000,1,1,0,0,1,0,14.150,0.000,0.000,8.000,0.000,678.300,0.000,0.000,355.000,0.000,1,0,0,0,0,1,0,0,0,2.650,null,null,2.079,null,3.738,2,0
2,34,36,1,17,50.000,1,4,0.000,0,2,1,0,1,0,10.200,24.500,0.000,13.750,0.000,326.800,824.250,0.000,405.000,0.000,0,0,0,0,1,1,1,1,0,2.322,3.199,null,2.621,null,3.912,3,0
